trade_id,created_at,sentiment_data,symbol
0,2016-04-20,36.82,FXE
0,2016-04-19,33.04,FXE
0,2016-04-18,36.28,FXE
0,2016-04-15,37.9,FXE
0,2016-04-14,39.21,FXE
0,2016-04-13,39,FXE
0,2016-04-12,32.52,FXE
0,2016-04-11,30.92,FXE
0,2016-04-08,30.39,FXE
0,2016-04-07,32.05,FXE
0,2016-04-06,30.11,FXE
0,2016-04-05,28.88,FXE
0,2016-04-04,28.85,FXE
0,2016-04-01,28.99,FXE
0,2016-03-31,29.43,FXE
0,2016-03-30,32.27,FXE
0,2016-03-29,35.29,FXE
0,2016-03-28,41.23,FXE
0,2016-03-25,42.53,FXE
0,2016-03-24,41.41,FXE
0,2016-03-23,40.87,FXE
0,2016-03-22,38.51,FXE
0,2016-03-21,38.05,FXE
0,2016-03-18,35.18,FXE
0,2016-03-17,31.81,FXE
0,2016-03-16,36.27,FXE
0,2016-03-15,41.77,FXE
0,2016-03-14,43.97,FXE
0,2016-03-11,37.85,FXE
0,2016-03-10,32.86,FXE
0,2016-03-09,43.45,FXE
0,2016-03-08,44.71,FXE
0,2016-03-07,44.52,FXE
0,2016-03-04,44.93,FXE
0,2016-03-03,46.5,FXE
0,2016-03-02,50.97,FXE
0,2016-03-01,51.79,FXE
0,2016-02-29,51.97,FXE
0,2016-02-26,51.79,FXE
0,2016-02-25,44.89,FXE
0,2016-02-24,44.95,FXE
0,2016-02-23,45.22,FXE
0,2016-02-22,46.71,FXE
0,2016-02-19,39.01,FXE
0,2016-02-18,42.12,FXE
0,2016-02-17,40.73,FXE
0,2016-02-16,40.25,FXE
0,2016-02-15,40,FXE
0,2016-02-12,35.87,FXE
0,2016-02-11,33.02,FXE
0,2016-02-10,32.91,FXE
0,2016-02-09,31.6,FXE
0,2016-02-08,33.19,FXE
0,2016-02-05,35.04,FXE
0,2016-02-04,31.15,FXE
0,2016-02-03,31.65,FXE
0,2016-02-02,37.82,FXE
0,2016-02-01,39.43,FXE
0,2016-01-29,49.14,FXE
0,2016-01-28,36.25,FXE
0,2016-01-27,40.98,FXE
0,2016-01-26,42.62,FXE
0,2016-01-25,42.75,FXE
0,2016-01-22,48.97,FXE
0,2016-01-21,42.03,FXE
0,2016-01-20,42.96,FXE
0,2016-01-19,39.35,FXE
0,2016-01-18,41.78,FXE
0,2016-01-15,38.01,FXE
0,2016-01-14,44.02,FXE
0,2016-01-13,42.5,FXE
0,2016-01-12,44.51,FXE
0,2016-01-11,44.72,FXE
0,2016-01-08,39.58,FXE
0,2016-01-07,38.52,FXE
0,2016-01-06,44.07,FXE
0,2016-01-05,49.72,FXE
0,2016-01-04,46.72,FXE
0,2015-12-31,43.33,FXE
0,2015-12-30,38.81,FXE
0,2015-12-29,38.62,FXE
0,2015-12-28,37.06,FXE
0,2015-12-24,38.26,FXE
0,2015-12-23,41.2,FXE
0,2015-12-22,37.05,FXE
0,2015-12-21,39.77,FXE
0,2015-12-18,41.7,FXE
0,2015-12-17,47.11,FXE
0,2015-12-16,42.74,FXE
0,2015-12-15,45.16,FXE
0,2015-12-14,37.42,FXE
0,2015-12-11,36.57,FXE
0,2015-12-10,39.22,FXE
0,2015-12-09,34.98,FXE
0,2015-12-08,39.45,FXE
0,2015-12-07,43.74,FXE
0,2015-12-04,40.98,FXE
0,2015-12-03,34.98,FXE
0,2015-12-02,51.04,FXE
0,2015-12-01,48.91,FXE
0,2015-11-30,57.55,FXE
0,2015-11-27,55.07,FXE
0,2015-11-26,55.97,FXE
0,2015-11-25,54.59,FXE
0,2015-11-24,53.5,FXE
0,2015-11-23,55.21,FXE
0,2015-11-20,58.05,FXE
0,2015-11-19,49.39,FXE
0,2015-11-18,53.75,FXE
0,2015-11-17,56.01,FXE
0,2015-11-16,56.28,FXE
0,2015-11-13,53.21,FXE
0,2015-11-12,48.02,FXE
0,2015-11-11,51.32,FXE
0,2015-11-10,52.68,FXE
0,2015-11-09,53.06,FXE
0,2015-11-06,56.8,FXE
0,2015-11-05,55.56,FXE
0,2015-11-04,57.22,FXE
0,2015-11-03,53.34,FXE
0,2015-11-02,49.69,FXE
0,2015-10-30,50.46,FXE
0,2015-10-29,50.26,FXE
0,2015-10-28,55.74,FXE
0,2015-10-27,53.53,FXE
0,2015-10-26,52.44,FXE
0,2015-10-23,57.8,FXE
0,2015-10-22,55.69,FXE
0,2015-10-21,38.75,FXE
0,2015-10-20,38.28,FXE
0,2015-10-19,37.6,FXE
0,2015-10-16,35.46,FXE
0,2015-10-15,34.9,FXE
0,2015-10-14,29.25,FXE
0,2015-10-13,32.63,FXE
0,2015-10-12,34.14,FXE
0,2015-10-09,33.25,FXE
0,2015-10-08,39.94,FXE
0,2015-10-07,43.09,FXE
0,2015-10-06,37.32,FXE
0,2015-10-05,49,FXE
0,2015-10-02,44.17,FXE
0,2015-10-01,45.43,FXE
0,2015-09-30,47.82,FXE
0,2015-09-29,40.04,FXE
0,2015-09-28,37.54,FXE
0,2015-09-25,41.46,FXE
0,2015-09-24,42.5,FXE
0,2015-09-23,46.27,FXE
0,2015-09-22,49.04,FXE
0,2015-09-21,46.76,FXE
0,2015-09-18,43.29,FXE
0,2015-09-17,36.48,FXE
0,2015-09-16,42.85,FXE
0,2015-09-15,43.37,FXE
0,2015-09-14,37.71,FXE
0,2015-09-11,35.94,FXE
0,2015-09-10,37.93,FXE
0,2015-09-09,40.71,FXE
0,2015-09-08,42.02,FXE
0,2015-09-07,42.49,FXE
0,2015-09-04,44.44,FXE
0,2015-09-03,45.61,FXE
0,2015-09-02,44.29,FXE
0,2015-09-01,42.52,FXE
0,2015-08-31,42.3,FXE
0,2015-08-28,42.35,FXE
0,2015-08-27,39.58,FXE
0,2015-08-26,37.72,FXE
0,2015-08-25,34.33,FXE
0,2015-08-24,30.95,FXE
0,2015-08-21,24.98,FXE
0,2015-08-20,29.97,FXE
0,2015-08-19,35.48,FXE
0,2015-08-18,41.61,FXE
0,2015-08-17,37.57,FXE
0,2015-08-14,34.6,FXE
0,2015-08-13,33.32,FXE
0,2015-08-12,29.39,FXE
0,2015-08-11,36.2,FXE
0,2015-08-10,36.77,FXE
0,2015-08-07,38.68,FXE
0,2015-08-06,41.42,FXE
0,2015-08-05,43.5,FXE
0,2015-08-04,46.35,FXE
0,2015-08-03,41.12,FXE
0,2015-07-31,40.06,FXE
0,2015-07-30,41.93,FXE
0,2015-07-29,40.29,FXE
0,2015-07-28,38.07,FXE
0,2015-07-27,34.78,FXE
0,2015-07-24,39.59,FXE
0,2015-07-23,39.21,FXE
0,2015-07-22,44.44,FXE
0,2015-07-21,42.14,FXE
0,2015-07-20,48.43,FXE
0,2015-07-17,50.52,FXE
0,2015-07-16,49.13,FXE
0,2015-07-15,47.57,FXE
0,2015-07-14,44.63,FXE
0,2015-07-13,46.27,FXE
0,2015-07-10,39.28,FXE
0,2015-07-09,42,FXE
0,2015-07-08,35.81,FXE
0,2015-07-07,40.04,FXE
0,2015-07-06,38.7,FXE
0,2015-07-03,38.87,FXE
0,2015-07-02,39.73,FXE
0,2015-07-01,41.02,FXE
0,2015-06-30,36.74,FXE
0,2015-06-29,31.81,FXE
0,2015-06-26,38.55,FXE
0,2015-06-25,37.22,FXE
0,2015-06-24,38.44,FXE
0,2015-06-23,41.44,FXE
0,2015-06-22,36.55,FXE
0,2015-06-19,33.41,FXE
0,2015-06-18,33.27,FXE
0,2015-06-17,33.39,FXE
0,2015-06-16,37.23,FXE
0,2015-06-15,35.01,FXE
0,2015-06-12,35.89,FXE
0,2015-06-11,37.48,FXE
0,2015-06-10,35.01,FXE
0,2015-06-09,35.94,FXE
0,2015-06-08,34.11,FXE
0,2015-06-05,36.51,FXE
0,2015-06-04,37.57,FXE
0,2015-06-03,34.9,FXE
0,2015-06-02,35.97,FXE
0,2015-06-01,40.87,FXE
0,2015-05-29,39.11,FXE
0,2015-05-28,40.05,FXE
0,2015-05-27,40.89,FXE
0,2015-05-26,43.02,FXE
0,2015-05-25,43.2,FXE
0,2015-05-22,43.82,FXE
0,2015-05-21,43.11,FXE
0,2015-05-20,40.64,FXE
0,2015-05-19,40.16,FXE
0,2015-05-18,37.33,FXE
0,2015-05-15,28.94,FXE
0,2015-05-14,30.51,FXE
0,2015-05-13,28.52,FXE
0,2015-05-12,35.53,FXE
0,2015-05-11,35.82,FXE
0,2015-05-08,34.03,FXE
0,2015-05-07,33.34,FXE
0,2015-05-06,27.68,FXE
0,2015-05-05,30.73,FXE
0,2015-05-04,29.99,FXE
0,2015-05-01,29.65,FXE
0,2015-04-30,27.61,FXE
0,2015-04-29,30.56,FXE
0,2015-04-28,31.25,FXE
0,2015-04-27,34.52,FXE
0,2015-04-24,33.68,FXE
0,2015-04-23,32.23,FXE
0,2015-04-22,41.51,FXE
0,2015-04-21,38.31,FXE
0,2015-04-20,39.34,FXE
0,2015-04-17,37.39,FXE
0,2015-04-16,38.67,FXE
0,2015-04-15,41.4,FXE
0,2015-04-14,42.88,FXE
0,2015-04-13,45.33,FXE
0,2015-04-10,47.02,FXE
0,2015-04-09,45.71,FXE
0,2015-04-08,41.04,FXE
0,2015-04-07,39.92,FXE
0,2015-04-06,33.27,FXE
0,2015-04-03,33.99,FXE
0,2015-04-02,32.22,FXE
0,2015-04-01,36.58,FXE
0,2015-03-31,37.69,FXE
0,2015-03-30,38.01,FXE
0,2015-03-27,36.32,FXE
0,2015-03-26,37.74,FXE
0,2015-03-25,34.75,FXE
0,2015-03-24,35.84,FXE
0,2015-03-23,33.94,FXE
0,2015-03-20,36.39,FXE
0,2015-03-19,43.29,FXE
0,2015-03-18,38.61,FXE
0,2015-03-17,35.92,FXE
0,2015-03-16,36.32,FXE
0,2015-03-13,44.03,FXE
0,2015-03-12,37.95,FXE
0,2015-03-11,44.29,FXE
0,2015-03-10,51.48,FXE
0,2015-03-09,51.11,FXE
0,2015-03-06,56.3,FXE
0,2015-03-05,53.59,FXE
0,2015-03-04,59.32,FXE
0,2015-03-03,52.73,FXE
0,2015-03-02,51.9,FXE
0,2015-02-27,55,FXE
0,2015-02-26,56.92,FXE
0,2015-02-25,43.45,FXE
0,2015-02-24,45.24,FXE
0,2015-02-23,46.49,FXE
0,2015-02-20,42.2,FXE
0,2015-02-19,43.64,FXE
0,2015-02-18,41.77,FXE
0,2015-02-17,37.97,FXE
0,2015-02-16,40.83,FXE
0,2015-02-13,38.52,FXE
0,2015-02-12,36.95,FXE
0,2015-02-11,41.64,FXE
0,2015-02-10,40.95,FXE
0,2015-02-09,40.45,FXE
0,2015-02-06,43.1,FXE
0,2015-02-05,34.87,FXE
0,2015-02-04,39.3,FXE
0,2015-02-03,33.89,FXE
0,2015-02-02,37.28,FXE
0,2015-01-30,39.57,FXE
0,2015-01-29,37.19,FXE
0,2015-01-28,39.94,FXE
0,2015-01-27,37.04,FXE
0,2015-01-26,38.03,FXE
0,2015-01-23,44.65,FXE
0,2015-01-22,51.8,FXE
0,2015-01-21,48.76,FXE
0,2015-01-20,50.45,FXE
0,2015-01-19,47.41,FXE
0,2015-01-16,54.25,FXE
0,2015-01-15,56.93,FXE
0,2015-01-14,55.31,FXE
0,2015-01-13,58.32,FXE
0,2015-01-12,51.87,FXE
0,2015-01-09,51.24,FXE
0,2015-01-08,54.37,FXE
0,2015-01-07,56.61,FXE
0,2015-01-06,59.56,FXE
0,2015-01-05,58.45,FXE
0,2015-01-02,64.17,FXE
0,2014-12-31,63.02,FXE
0,2014-12-30,59.96,FXE
0,2014-12-29,60.74,FXE
0,2014-12-26,60.74,FXE
0,2014-12-24,60.12,FXE
0,2014-12-23,63.51,FXE
0,2014-12-22,63.18,FXE
0,2014-12-19,63.48,FXE
0,2014-12-18,61.31,FXE
0,2014-12-17,55.72,FXE
0,2014-12-16,44.61,FXE
0,2014-12-15,46.99,FXE
0,2014-12-12,44.38,FXE
0,2014-12-11,48.67,FXE
0,2014-12-10,42.63,FXE
0,2014-12-09,47.2,FXE
0,2014-12-08,53.85,FXE
0,2014-12-05,58.99,FXE
0,2014-12-04,52.12,FXE
0,2014-12-03,61.65,FXE
0,2014-12-02,57.77,FXE
0,2014-12-01,46.45,FXE
0,2014-11-28,49,FXE
0,2014-11-27,47.58,FXE
0,2014-11-26,45.03,FXE
0,2014-11-25,47.53,FXE
0,2014-11-24,51.22,FXE
0,2014-11-21,60.18,FXE
0,2014-11-20,46.72,FXE
0,2014-11-19,46.75,FXE
0,2014-11-18,46.41,FXE
0,2014-11-17,55.49,FXE
0,2014-11-14,49,FXE
0,2014-11-13,49.06,FXE
0,2014-11-12,51.71,FXE
0,2014-11-11,50.27,FXE
0,2014-11-10,53,FXE
0,2014-11-07,52.31,FXE
0,2014-11-06,58.41,FXE
0,2014-11-05,54.65,FXE
0,2014-11-04,50.61,FXE
0,2014-11-03,55.14,FXE
0,2014-10-31,57.82,FXE
0,2014-10-30,52.42,FXE
0,2014-10-29,52.62,FXE
0,2014-10-28,47.89,FXE
0,2014-10-27,50.98,FXE
0,2014-10-24,54.8,FXE
0,2014-10-23,55.62,FXE
0,2014-10-22,57.29,FXE
0,2014-10-21,55,FXE
0,2014-10-20,49.37,FXE
0,2014-10-17,51.82,FXE
0,2014-10-16,49.28,FXE
0,2014-10-15,47.82,FXE
0,2014-10-14,54.41,FXE
0,2014-10-13,50.87,FXE
0,2014-10-10,55.56,FXE
0,2014-10-09,53.61,FXE
0,2014-10-08,49.07,FXE
0,2014-10-07,47.65,FXE
0,2014-10-06,52,FXE
0,2014-10-03,63.41,FXE
0,2014-10-02,54.19,FXE
0,2014-10-01,57.73,FXE
0,2014-09-30,57.82,FXE
0,2014-09-29,59.33,FXE
0,2014-09-26,62.68,FXE
0,2014-09-25,60.45,FXE
0,2014-09-24,62.58,FXE
0,2014-09-23,56.45,FXE
0,2014-09-22,58.53,FXE
0,2014-09-19,61.19,FXE
0,2014-09-18,53.87,FXE
0,2014-09-17,58.64,FXE
0,2014-09-16,52.66,FXE
0,2014-09-15,54.42,FXE
0,2014-09-12,54.06,FXE
0,2014-09-11,56.11,FXE
0,2014-09-10,56.53,FXE
0,2014-09-09,56.85,FXE
0,2014-09-08,61.27,FXE
0,2014-09-05,63.39,FXE
0,2014-09-04,66.61,FXE
0,2014-09-03,62.33,FXE
0,2014-09-02,63.95,FXE
0,2014-09-01,66.2,FXE
0,2014-08-29,67.61,FXE
0,2014-08-28,63.43,FXE
0,2014-08-27,62.47,FXE
0,2014-08-26,64.89,FXE
0,2014-08-25,65.13,FXE
0,2014-08-22,64.69,FXE
0,2014-08-21,62.21,FXE
0,2014-08-20,65.89,FXE
0,2014-08-19,64.88,FXE
0,2014-08-18,60.96,FXE
0,2014-08-15,54.97,FXE
0,2014-08-14,58.56,FXE
0,2014-08-13,59.51,FXE
0,2014-08-12,62.48,FXE
0,2014-08-11,59.04,FXE
0,2014-08-08,55.89,FXE
0,2014-08-07,61.97,FXE
0,2014-08-06,61.19,FXE
0,2014-08-05,63.62,FXE
0,2014-08-04,57.62,FXE
0,2014-08-01,57.93,FXE
0,2014-07-31,62.54,FXE
0,2014-07-30,61.96,FXE
0,2014-07-29,63.3,FXE
0,2014-07-28,60.94,FXE
0,2014-07-25,60.97,FXE
0,2014-07-24,57.45,FXE
0,2014-07-23,59.18,FXE
0,2014-07-22,59.36,FXE
0,2014-07-21,54.07,FXE
0,2014-07-18,54.11,FXE
0,2014-07-17,54.56,FXE
0,2014-07-16,53.88,FXE
0,2014-07-15,45.58,FXE
0,2014-07-14,38.61,FXE
0,2014-07-11,39.85,FXE
0,2014-07-10,40.37,FXE
0,2014-07-09,35.75,FXE
0,2014-07-08,39.74,FXE
0,2014-07-07,41.67,FXE
0,2014-07-04,42.9,FXE
0,2014-07-03,41.82,FXE
0,2014-07-02,35.43,FXE
0,2014-07-01,31.64,FXE
0,2014-06-30,29.3,FXE
0,2014-06-27,36.27,FXE
0,2014-06-26,42.57,FXE
0,2014-06-25,38.68,FXE
0,2014-06-24,44.39,FXE
0,2014-06-23,45.11,FXE
0,2014-06-20,44.92,FXE
0,2014-06-19,41.73,FXE
0,2014-06-18,44.06,FXE
0,2014-06-17,50.27,FXE
0,2014-06-16,49.12,FXE
0,2014-06-13,54.18,FXE
0,2014-06-12,51.59,FXE
0,2014-06-11,56.89,FXE
0,2014-06-10,55.25,FXE
0,2014-06-09,52.32,FXE
0,2014-06-06,42.18,FXE
0,2014-06-05,43.04,FXE
0,2014-06-04,49.35,FXE
0,2014-06-03,44.42,FXE
0,2014-06-02,50.06,FXE
0,2014-05-30,43.91,FXE
0,2014-05-29,49.16,FXE
0,2014-05-28,50.75,FXE
0,2014-05-27,42.66,FXE
0,2014-05-26,43.78,FXE
0,2014-05-23,47.73,FXE
0,2014-05-22,44.25,FXE
0,2014-05-21,42.08,FXE
0,2014-05-20,39.88,FXE
0,2014-05-19,40.6,FXE
0,2014-05-16,42.07,FXE
0,2014-05-15,38.44,FXE
0,2014-05-14,39.72,FXE
0,2014-05-13,42.16,FXE
0,2014-05-12,34.88,FXE
0,2014-05-09,34.91,FXE
0,2014-05-08,22.64,FXE
0,2014-05-07,17.34,FXE
0,2014-05-06,15.46,FXE
0,2014-05-05,18.43,FXE
0,2014-05-02,18.43,FXE
0,2014-05-01,18.49,FXE
0,2014-04-30,19.59,FXE
0,2014-04-29,24.99,FXE
0,2014-04-28,20.38,FXE
0,2014-04-25,21.68,FXE
0,2014-04-24,23.39,FXE
0,2014-04-23,26.05,FXE
0,2014-04-22,24.93,FXE
0,2014-04-21,25.01,FXE
0,2014-04-18,23.18,FXE
0,2014-04-17,23.27,FXE
0,2014-04-16,25.28,FXE
0,2014-04-15,24.41,FXE
0,2014-04-14,22.24,FXE
0,2014-04-11,16.26,FXE
0,2014-04-10,18.96,FXE
0,2014-04-09,21.38,FXE
0,2014-04-08,24.22,FXE
0,2014-04-07,31.3,FXE
0,2014-04-04,33.52,FXE
0,2014-04-03,33.28,FXE
0,2014-04-02,28.74,FXE
0,2014-04-01,26.07,FXE
0,2014-03-31,27.42,FXE
0,2014-03-28,28.24,FXE
0,2014-03-27,30.49,FXE
0,2014-03-26,26.61,FXE
0,2014-03-25,23.53,FXE
0,2014-03-24,22.92,FXE
0,2014-03-21,26.22,FXE
0,2014-03-20,27.52,FXE
0,2014-03-19,22.65,FXE
0,2014-03-18,18.32,FXE
0,2014-03-17,17.71,FXE
0,2014-03-14,16.44,FXE
0,2014-03-13,18.03,FXE
0,2014-03-12,15.51,FXE
0,2014-03-11,17.87,FXE
0,2014-03-10,16.18,FXE
0,2014-03-07,13.38,FXE
0,2014-03-06,13.31,FXE
0,2014-03-05,22.06,FXE
0,2014-03-04,21.91,FXE
0,2014-03-03,21.39,FXE
0,2014-02-28,16.09,FXE
0,2014-02-27,22.82,FXE
0,2014-02-26,26.55,FXE
0,2014-02-25,22.06,FXE
0,2014-02-24,22.32,FXE
0,2014-02-21,23.59,FXE
0,2014-02-20,24.57,FXE
0,2014-02-19,22.88,FXE
0,2014-02-18,21.78,FXE
0,2014-02-17,24.15,FXE
0,2014-02-14,22.82,FXE
0,2014-02-13,24.22,FXE
0,2014-02-12,29.56,FXE
0,2014-02-11,25.65,FXE
0,2014-02-10,25.94,FXE
0,2014-02-07,28.16,FXE
0,2014-02-06,29.4,FXE
0,2014-02-05,34.92,FXE
0,2014-02-04,35.83,FXE
0,2014-02-03,35.81,FXE
0,2014-01-31,39.45,FXE
0,2014-01-30,35.74,FXE
0,2014-01-29,26.57,FXE
0,2014-01-28,27.61,FXE
0,2014-01-27,26.71,FXE
0,2014-01-24,25.37,FXE
0,2014-01-23,24.89,FXE
0,2014-01-22,34.79,FXE
0,2014-01-21,34.09,FXE
0,2014-01-20,32.04,FXE
0,2014-01-17,36.32,FXE
0,2014-01-16,31.21,FXE
0,2014-01-15,33.35,FXE
0,2014-01-14,27.53,FXE
0,2014-01-13,27.85,FXE
0,2014-01-10,27.68,FXE
0,2014-01-09,30.37,FXE
0,2014-01-08,32.11,FXE
0,2014-01-07,28.58,FXE
0,2014-01-06,28.5,FXE
0,2014-01-03,31.07,FXE
0,2014-01-02,26.42,FXE
0,2013-12-31,20.51,FXE
0,2013-12-30,18.17,FXE
0,2013-12-27,20.27,FXE
0,2013-12-26,20.16,FXE
0,2013-12-24,20.89,FXE
0,2013-12-23,19.27,FXE
0,2013-12-20,20.33,FXE
0,2013-12-19,23.14,FXE
0,2013-12-18,20.88,FXE
0,2013-12-17,19.52,FXE
0,2013-12-16,19.44,FXE
0,2013-12-13,20.43,FXE
0,2013-12-12,20.43,FXE
0,2013-12-11,18.13,FXE
0,2013-12-10,18.35,FXE
0,2013-12-09,19.62,FXE
0,2013-12-06,19.51,FXE
0,2013-12-05,20.71,FXE
0,2013-12-04,24.78,FXE
0,2013-12-03,24.44,FXE
0,2013-12-02,27.96,FXE
0,2013-11-29,25.03,FXE
0,2013-11-28,24.79,FXE
0,2013-11-27,25.81,FXE
0,2013-11-26,25.11,FXE
0,2013-11-25,27.2,FXE
0,2013-11-22,25.86,FXE
0,2013-11-21,29.6,FXE
0,2013-11-20,33.42,FXE
0,2013-11-19,27.55,FXE
0,2013-11-18,29.69,FXE
0,2013-11-15,30.98,FXE
0,2013-11-14,32.98,FXE
0,2013-11-13,31.88,FXE
0,2013-11-12,32.4,FXE
0,2013-11-11,33.99,FXE
0,2013-11-08,37.5,FXE
0,2013-11-07,34.16,FXE
0,2013-11-06,37.31,FXE
0,2013-11-05,41.28,FXE
0,2013-11-04,37.99,FXE
0,2013-11-01,40.53,FXE
0,2013-10-31,32.68,FXE
0,2013-10-30,19.56,FXE
0,2013-10-29,20.08,FXE
0,2013-10-28,18.07,FXE
0,2013-10-25,18.77,FXE
0,2013-10-24,19,FXE
0,2013-10-23,18.34,FXE
0,2013-10-22,17.41,FXE
0,2013-10-21,19.33,FXE
0,2013-10-18,18.75,FXE
0,2013-10-17,19.31,FXE
0,2013-10-16,26.27,FXE
0,2013-10-15,27.14,FXE
0,2013-10-14,24,FXE
0,2013-10-11,24.65,FXE
0,2013-10-10,26.77,FXE
0,2013-10-09,29.04,FXE
0,2013-10-08,25.38,FXE
0,2013-10-07,25.21,FXE
0,2013-10-04,25.94,FXE
0,2013-10-03,23.01,FXE
0,2013-10-02,23,FXE
0,2013-10-01,26.84,FXE
0,2013-09-30,25.35,FXE
0,2013-09-27,25.46,FXE
0,2013-09-26,28.47,FXE
0,2013-09-25,25.62,FXE
0,2013-09-24,28.36,FXE
0,2013-09-23,27.14,FXE
0,2013-09-20,25.08,FXE
0,2013-09-19,24.62,FXE
0,2013-09-18,24.78,FXE
0,2013-09-17,28.78,FXE
0,2013-09-16,29.93,FXE
0,2013-09-13,31.08,FXE
0,2013-09-12,30.8,FXE
0,2013-09-11,29.77,FXE
0,2013-09-10,32.26,FXE
0,2013-09-09,32.36,FXE
0,2013-09-06,39.02,FXE
0,2013-09-05,43.36,FXE
0,2013-09-04,38.45,FXE
0,2013-09-03,42.12,FXE
0,2013-09-02,40.77,FXE
0,2013-08-30,38.24,FXE
0,2013-08-29,36.91,FXE
0,2013-08-28,30.55,FXE
0,2013-08-27,26.26,FXE
0,2013-08-26,28.08,FXE
0,2013-08-23,26.47,FXE
0,2013-08-22,28.65,FXE
0,2013-08-21,28.5,FXE
0,2013-08-20,24.12,FXE
0,2013-08-19,27.88,FXE
0,2013-08-16,28.04,FXE
0,2013-08-15,26.8,FXE
0,2013-08-14,33.45,FXE
0,2013-08-13,30.03,FXE
0,2013-08-12,30.83,FXE
0,2013-08-09,25.6,FXE
0,2013-08-08,22.26,FXE
0,2013-08-07,23.48,FXE
0,2013-08-06,25.19,FXE
0,2013-08-05,30.2,FXE
0,2013-08-02,27.65,FXE
0,2013-08-01,35.4,FXE
0,2013-07-31,28.36,FXE
0,2013-07-30,30.52,FXE
0,2013-07-29,31.47,FXE
0,2013-07-26,29.46,FXE
0,2013-07-25,29.09,FXE
0,2013-07-24,34.15,FXE
0,2013-07-23,33.23,FXE
0,2013-07-22,35.12,FXE
0,2013-07-19,37.42,FXE
0,2013-07-18,40.12,FXE
0,2013-07-17,38.07,FXE
0,2013-07-16,36.15,FXE
0,2013-07-15,42.71,FXE
0,2013-07-12,42.33,FXE
0,2013-07-11,41.38,FXE
0,2013-07-10,47.34,FXE
0,2013-07-09,53.13,FXE
0,2013-07-08,48.47,FXE
0,2013-07-05,52.24,FXE
0,2013-07-04,48.29,FXE
0,2013-07-03,44.44,FXE
0,2013-07-02,46.5,FXE
0,2013-07-01,40.26,FXE
0,2013-06-28,44.79,FXE
0,2013-06-27,42.96,FXE
0,2013-06-26,47.13,FXE
0,2013-06-25,42.69,FXE
0,2013-06-24,40.2,FXE
0,2013-06-21,40.18,FXE
0,2013-06-20,35,FXE
0,2013-06-19,31.35,FXE
0,2013-06-18,26.27,FXE
0,2013-06-17,30.16,FXE
0,2013-06-14,31.17,FXE
0,2013-06-13,30.26,FXE
0,2013-06-12,28.9,FXE
0,2013-06-11,28.9,FXE
0,2013-06-10,31.43,FXE
0,2013-06-07,32.95,FXE
0,2013-06-06,31.35,FXE
0,2013-06-05,37.89,FXE
0,2013-06-04,38.23,FXE
0,2013-06-03,37.83,FXE
0,2013-05-31,42.29,FXE
0,2013-05-30,36.84,FXE
0,2013-05-29,43.03,FXE
0,2013-05-28,50.45,FXE
0,2013-05-27,44.57,FXE
0,2013-05-24,44.18,FXE
0,2013-05-23,43.09,FXE
0,2013-05-22,49.37,FXE
0,2013-05-21,47.42,FXE
0,2013-05-20,48.77,FXE
0,2013-05-17,52.59,FXE
0,2013-05-16,51.7,FXE
0,2013-05-15,54.52,FXE
0,2013-05-14,52.67,FXE
0,2013-05-13,51.82,FXE
0,2013-05-10,53.51,FXE
0,2013-05-09,48.79,FXE
0,2013-05-08,32.9,FXE
0,2013-05-07,40.05,FXE
0,2013-05-06,41.38,FXE
0,2013-05-03,37.92,FXE
0,2013-05-02,42.08,FXE
0,2013-05-01,33.66,FXE
0,2013-04-30,34.24,FXE
0,2013-04-29,33.82,FXE
0,2013-04-26,37.68,FXE
0,2013-04-25,38.98,FXE
0,2013-04-24,39.22,FXE
0,2013-04-23,42.02,FXE
0,2013-04-22,38.1,FXE
0,2013-04-19,37.39,FXE
0,2013-04-18,37.84,FXE
0,2013-04-17,41.34,FXE
0,2013-04-16,30.94,FXE
0,2013-04-15,36.01,FXE
0,2013-04-12,33.32,FXE
0,2013-04-11,35.19,FXE
0,2013-04-10,35.21,FXE
0,2013-04-09,32.64,FXE
0,2013-04-08,36.2,FXE
0,2013-04-05,36.44,FXE
0,2013-04-04,38.66,FXE
0,2013-04-03,48.23,FXE
0,2013-04-02,50.73,FXE
0,2013-04-01,47.59,FXE
0,2013-03-29,52.61,FXE
0,2013-03-28,52.9,FXE
0,2013-03-27,57.75,FXE
0,2013-03-26,55.48,FXE
0,2013-03-25,56.89,FXE
0,2013-03-22,43.24,FXE
0,2013-03-21,50.51,FXE
0,2013-03-20,44.37,FXE
0,2013-03-19,51.49,FXE
0,2013-03-18,45.76,FXE
0,2013-03-15,40.42,FXE
0,2013-03-14,43.49,FXE
0,2013-03-13,48.5,FXE
0,2013-03-12,44.3,FXE
0,2013-03-11,43.34,FXE
0,2013-03-08,46.75,FXE
0,2013-03-07,41.04,FXE
0,2013-03-06,48.66,FXE
0,2013-03-05,45.24,FXE
0,2013-03-04,46.71,FXE
0,2013-03-01,46.99,FXE
0,2013-02-28,45.24,FXE
0,2013-02-27,42.01,FXE
0,2013-02-26,44.77,FXE
0,2013-02-25,44.39,FXE
0,2013-02-22,42.44,FXE
0,2013-02-21,42.74,FXE
0,2013-02-20,40.52,FXE
0,2013-02-19,36.89,FXE
0,2013-02-18,38.24,FXE
0,2013-02-15,37.49,FXE
0,2013-02-14,37.93,FXE
